Date,AIR.PA,ASML.AS,BNP.PA,DHL.DE,ENEL.MI,MC.PA,OR.PA,SAN.MC,SAP.DE,SHELL.AS
2025-07-03,176.75999450683594,673.2156372070312,74.05109405517578,39.599998474121094,7.70414400100708,481.7418212890625,372.8500061035156,7.15518045425415,258.20001220703125,29.59292221069336
2025-07-04,175.3800048828125,655.6172485351562,72.40723419189453,38.939998626708984,7.6899824142456055,473.2649841308594,369.95001220703125,7.0377044677734375,255.5,29.56391716003418
2025-07-07,177.27999877929688,667.7471923828125,73.4322280883789,39.04999923706055,7.633334159851074,471.2821044921875,372.75,7.205526828765869,261.1499938964844,28.819379806518555
2025-07-08,178.9199981689453,675.00537109375,73.88671112060547,39.54999923706055,7.585183143615723,478.5196228027344,374.0,7.280553817749023,264.1499938964844,29.327016830444336
2025-07-09,182.36000061035156,675.900146484375,76.26547241210938,39.88999938964844,7.665434837341309,483.6751403808594,374.3500061035156,7.453312873840332,265.5,29.56875228881836
2025-07-10,183.3000030517578,686.0416870117188,75.33717346191406,40.119998931884766,7.566300392150879,500.6783752441406,382.25,7.246989727020264,263.1000061035156,29.93618392944336
2025-07-11,183.22000122070312,679.9766845703125,74.0704345703125,39.29999923706055,7.539864540100098,483.52642822265625,373.8500061035156,7.119641304016113,258.75,29.897506713867188
2025-07-14,183.0,683.357177734375,74.14778900146484,38.880001068115234,7.514372825622559,475.4461669921875,373.1000061035156,7.138398170471191,258.04998779296875,29.467222213745117
2025-07-15,180.13999938964844,702.04931640625,73.71265411376953,38.70000076293945,7.458669185638428,473.2649841308594,367.6000061035156,7.052512168884277,259.79998779296875,29.389867782592773
2025-07-16,181.0,622.2100219726562,73.5676040649414,38.56999969482422,7.424679756164551,471.52996826171875,364.0,7.080153465270996,259.79998779296875,29.191648483276367
2025-07-17,185.27999877929688,646.4700317382812,74.6022720336914,39.040000915527344,7.447339057922363,472.769287109375,364.04998779296875,7.1966423988342285,265.79998779296875,29.341520309448242
2025-07-18,186.22000122070312,629.8657836914062,75.26947784423828,39.06999969482422,7.4775519371032715,468.704345703125,362.54998779296875,7.16110372543335,264.04998779296875,29.394702911376953
2025-07-21,186.02000427246094,620.5197143554688,75.17278289794922,38.880001068115234,7.523402214050293,464.78814697265625,362.70001220703125,7.190719127655029,264.04998779296875,29.269001007080078
2025-07-22,181.32000732421875,598.9442138671875,74.53458404541016,38.9900016784668,7.626810073852539,461.5659484863281,367.95001220703125,7.135436534881592,259.5,29.288341522216797
2025-07-23,183.3800048828125,603.1200561523438,75.88835144042969,40.290000915527344,7.544864654541016,475.8427429199219,374.95001220703125,7.288451671600342,248.85000610351562,29.810483932495117
2025-07-24,182.60000610351562,612.3668212890625,76.1881103515625,40.689998626708984,7.474625587463379,466.2257385253906,373.6499938964844,7.47996711730957,246.10000610351562,29.73796272277832
2025-07-25,180.1999969482422,601.4298706054688,76.26547241210938,40.790000915527344,7.526329517364502,484.51788330078125,374.70001220703125,7.495762348175049,245.0,29.718624114990234
